room_id,timestamp,power_watts,occupancy,occupancy_count,hour,minute,day_of_week,is_wastage
R301,2026-07-26T23:30:00Z,10.7,0,0,23,30,6,0
R301,2026-07-26T23:45:00Z,12.0,0,0,23,45,6,0
R301,2026-07-27T00:00:00Z,27.8,0,0,0,0,0,0
R301,2026-07-27T00:15:00Z,11.5,0,0,0,15,0,0
R301,2026-07-27T00:30:00Z,21.9,0,0,0,30,0,0
R301,2026-07-27T00:45:00Z,24.1,0,0,0,45,0,0
R301,2026-07-27T01:00:00Z,20.9,0,0,1,0,0,0
R301,2026-07-27T01:15:00Z,8.6,0,0,1,15,0,0
R301,2026-07-27T01:30:00Z,12.3,0,0,1,30,0,0
R301,2026-07-27T01:45:00Z,0.0,0,0,1,45,0,0
R301,2026-07-27T02:00:00Z,11.2,0,0,2,0,0,0
R301,2026-07-27T02:15:00Z,0.0,0,0,2,15,0,0
R301,2026-07-27T02:30:00Z,25.3,0,0,2,30,0,0
R301,2026-07-27T02:45:00Z,2.2,0,0,2,45,0,0
R301,2026-07-27T03:00:00Z,4.3,0,0,3,0,0,0
R301,2026-07-27T03:15:00Z,12.1,0,0,3,15,0,0
R301,2026-07-27T03:30:00Z,9.7,0,0,3,30,0,0
R301,2026-07-27T03:45:00Z,34.5,0,0,3,45,0,0
R301,2026-07-27T04:00:00Z,26.8,0,0,4,0,0,0
R301,2026-07-27T04:15:00Z,12.6,0,0,4,15,0,0
R301,2026-07-27T04:30:00Z,30.6,0,0,4,30,0,0
R301,2026-07-27T04:45:00Z,19.4,0,0,4,45,0,0
R301,2026-07-27T05:00:00Z,14.7,0,0,5,0,0,0
R301,2026-07-27T05:15:00Z,5.8,0,0,5,15,0,0
R301,2026-07-27T05:30:00Z,9.0,0,0,5,30,0,0
R301,2026-07-27T05:45:00Z,36.8,0,0,5,45,0,0
R301,2026-07-27T06:00:00Z,19.7,0,0,6,0,0,0
R301,2026-07-27T06:15:00Z,12.6,0,0,6,15,0,0
R301,2026-07-27T06:30:00Z,15.8,0,0,6,30,0,0
R301,2026-07-27T06:45:00Z,16.4,0,0,6,45,0,0
R301,2026-07-27T07:00:00Z,14.5,0,0,7,0,0,0
R301,2026-07-27T07:15:00Z,0.0,0,0,7,15,0,0
R301,2026-07-27T07:30:00Z,23.5,0,0,7,30,0,0
R301,2026-07-27T07:45:00Z,32.8,0,0,7,45,0,0
R301,2026-07-27T08:00:00Z,17.9,0,0,8,0,0,0
R301,2026-07-27T08:15:00Z,19.5,0,0,8,15,0,0
R301,2026-07-27T08:30:00Z,6.8,0,0,8,30,0,0
R301,2026-07-27T08:45:00Z,11.2,0,0,8,45,0,0
R301,2026-07-27T09:00:00Z,1235.4,1,31,9,0,0,0
R301,2026-07-27T09:15:00Z,1235.7,0,0,9,15,0,1
R301,2026-07-27T09:30:00Z,1094.6,1,32,9,30,0,0
R301,2026-07-27T09:45:00Z,993.0,1,34,9,45,0,0
R301,2026-07-27T10:00:00Z,1274.1,1,28,10,0,0,0
R301,2026-07-27T10:15:00Z,1208.5,1,24,10,15,0,0
R301,2026-07-27T10:30:00Z,1339.8,1,33,10,30,0,0
R301,2026-07-27T10:45:00Z,1118.7,1,27,10,45,0,0
R301,2026-07-27T11:00:00Z,1621.0,1,31,11,0,0,0
R301,2026-07-27T11:15:00Z,1539.3,1,32,11,15,0,0
R301,2026-07-27T11:30:00Z,1264.3,1,29,11,30,0,0
R301,2026-07-27T11:45:00Z,1397.8,0,0,11,45,0,1
R301,2026-07-27T12:00:00Z,1183.4,1,30,12,0,0,0
R301,2026-07-27T12:15:00Z,1550.3,1,28,12,15,0,0
R301,2026-07-27T12:30:00Z,1406.3,1,22,12,30,0,0
R301,2026-07-27T12:45:00Z,1337.9,1,41,12,45,0,0
R301,2026-07-27T13:00:00Z,1325.3,1,20,13,0,0,0
R301,2026-07-27T13:15:00Z,1507.0,1,32,13,15,0,0
R301,2026-07-27T13:30:00Z,771.3,1,26,13,30,0,0
R301,2026-07-27T13:45:00Z,1162.8,1,20,13,45,0,0
R301,2026-07-27T14:00:00Z,1361.4,1,28,14,0,0,0
R301,2026-07-27T14:15:00Z,1092.2,1,27,14,15,0,0
R301,2026-07-27T14:30:00Z,1168.7,1,21,14,30,0,0
R301,2026-07-27T14:45:00Z,1251.6,1,29,14,45,0,0
R301,2026-07-27T15:00:00Z,1257.5,1,33,15,0,0,0
R301,2026-07-27T15:15:00Z,933.7,1,15,15,15,0,0
R301,2026-07-27T15:30:00Z,1129.0,1,24,15,30,0,0
R301,2026-07-27T15:45:00Z,1025.8,1,39,15,45,0,0
R301,2026-07-27T16:00:00Z,1522.0,1,32,16,0,0,0
R301,2026-07-27T16:15:00Z,1393.6,1,33,16,15,0,0
R301,2026-07-27T16:30:00Z,1287.6,1,39,16,30,0,0
R301,2026-07-27T16:45:00Z,1217.8,1,34,16,45,0,0
R301,2026-07-27T17:00:00Z,883.8,0,0,17,0,0,0
R301,2026-07-27T17:15:00Z,657.3,0,0,17,15,0,0
R301,2026-07-27T17:30:00Z,493.9,0,0,17,30,0,0
R301,2026-07-27T17:45:00Z,476.1,0,0,17,45,0,0
R301,2026-07-27T18:00:00Z,526.6,0,0,18,0,0,0
R301,2026-07-27T18:15:00Z,369.2,0,0,18,15,0,0
R301,2026-07-27T18:30:00Z,822.5,0,0,18,30,0,0
R301,2026-07-27T18:45:00Z,822.6,0,0,18,45,0,0
R301,2026-07-27T19:00:00Z,739.0,0,0,19,0,0,0
R301,2026-07-27T19:15:00Z,609.6,0,0,19,15,0,0
R301,2026-07-27T19:30:00Z,515.5,1,4,19,30,0,0
R301,2026-07-27T19:45:00Z,677.2,0,0,19,45,0,0
R301,2026-07-27T20:00:00Z,541.8,0,0,20,0,0,0
R301,2026-07-27T20:15:00Z,406.8,1,9,20,15,0,0
R301,2026-07-27T20:30:00Z,452.3,0,0,20,30,0,0
R301,2026-07-27T20:45:00Z,766.8,1,7,20,45,0,0
R301,2026-07-27T21:00:00Z,17.3,0,0,21,0,0,0
R301,2026-07-27T21:15:00Z,7.5,0,0,21,15,0,0
R301,2026-07-27T21:30:00Z,11.4,0,0,21,30,0,0
R301,2026-07-27T21:45:00Z,29.0,0,0,21,45,0,0
R301,2026-07-27T22:00:00Z,22.2,0,0,22,0,0,0
R301,2026-07-27T22:15:00Z,5.0,0,0,22,15,0,0
R301,2026-07-27T22:30:00Z,16.5,0,0,22,30,0,0
R301,2026-07-27T22:45:00Z,16.4,0,0,22,45,0,0
R301,2026-07-27T23:00:00Z,22.7,0,0,23,0,0,0
R301,2026-07-27T23:15:00Z,3.5,0,0,23,15,0,0
R301,2026-07-27T23:30:00Z,10.4,0,0,23,30,0,0
R301,2026-07-27T23:45:00Z,25.3,0,0,23,45,0,0
R301,2026-07-28T00:00:00Z,22.7,0,0,0,0,1,0
R301,2026-07-28T00:15:00Z,9.1,0,0,0,15,1,0
R301,2026-07-28T00:30:00Z,19.7,0,0,0,30,1,0
R301,2026-07-28T00:45:00Z,10.5,0,0,0,45,1,0
R301,2026-07-28T01:00:00Z,18.8,0,0,1,0,1,0
R301,2026-07-28T01:15:00Z,22.8,0,0,1,15,1,0
R301,2026-07-28T01:30:00Z,7.8,0,0,1,30,1,0
R301,2026-07-28T01:45:00Z,11.4,0,0,1,45,1,0
R301,2026-07-28T02:00:00Z,16.0,0,0,2,0,1,0
R301,2026-07-28T02:15:00Z,10.1,0,0,2,15,1,0
R301,2026-07-28T02:30:00Z,8.9,0,0,2,30,1,0
R301,2026-07-28T02:45:00Z,18.6,0,0,2,45,1,0
R301,2026-07-28T03:00:00Z,25.8,0,0,3,0,1,0
R301,2026-07-28T03:15:00Z,9.2,0,0,3,15,1,0
R301,2026-07-28T03:30:00Z,7.5,0,0,3,30,1,0
R301,2026-07-28T03:45:00Z,6.6,0,0,3,45,1,0
R301,2026-07-28T04:00:00Z,14.1,0,0,4,0,1,0
R301,2026-07-28T04:15:00Z,28.4,0,0,4,15,1,0
R301,2026-07-28T04:30:00Z,11.0,0,0,4,30,1,0
R301,2026-07-28T04:45:00Z,28.2,0,0,4,45,1,0
R301,2026-07-28T05:00:00Z,10.2,0,0,5,0,1,0
R301,2026-07-28T05:15:00Z,1.9,0,0,5,15,1,0
R301,2026-07-28T05:30:00Z,32.1,0,0,5,30,1,0
R301,2026-07-28T05:45:00Z,13.6,0,0,5,45,1,0
R301,2026-07-28T06:00:00Z,24.5,0,0,6,0,1,0
R301,2026-07-28T06:15:00Z,23.2,0,0,6,15,1,0
R301,2026-07-28T06:30:00Z,21.4,0,0,6,30,1,0
R301,2026-07-28T06:45:00Z,12.7,0,0,6,45,1,0
R301,2026-07-28T07:00:00Z,19.3,0,0,7,0,1,0
R301,2026-07-28T07:15:00Z,12.6,0,0,7,15,1,0
R301,2026-07-28T07:30:00Z,1.1,0,0,7,30,1,0
R301,2026-07-28T07:45:00Z,11.4,0,0,7,45,1,0
R301,2026-07-28T08:00:00Z,23.0,0,0,8,0,1,0
R301,2026-07-28T08:15:00Z,25.6,0,0,8,15,1,0
R301,2026-07-28T08:30:00Z,25.7,0,0,8,30,1,0
R301,2026-07-28T08:45:00Z,14.8,0,0,8,45,1,0
R301,2026-07-28T09:00:00Z,1004.6,1,38,9,0,1,0
R301,2026-07-28T09:15:00Z,1194.2,1,49,9,15,1,0
R301,2026-07-28T09:30:00Z,959.9,1,28,9,30,1,0
R301,2026-07-28T09:45:00Z,1342.0,1,24,9,45,1,0
R301,2026-07-28T10:00:00Z,913.6,1,32,10,0,1,0
R301,2026-07-28T10:15:00Z,866.1,1,30,10,15,1,0
R301,2026-07-28T10:30:00Z,1448.7,1,37,10,30,1,0
R301,2026-07-28T10:45:00Z,1242.8,1,19,10,45,1,0
R301,2026-07-28T11:00:00Z,1110.8,1,16,11,0,1,0
R301,2026-07-28T11:15:00Z,1220.9,1,30,11,15,1,0
R301,2026-07-28T11:30:00Z,1236.2,1,30,11,30,1,0
R301,2026-07-28T11:45:00Z,1075.4,1,30,11,45,1,0
R301,2026-07-28T12:00:00Z,1208.0,1,26,12,0,1,0
R301,2026-07-28T12:15:00Z,1741.3,1,26,12,15,1,0
R301,2026-07-28T12:30:00Z,924.1,1,28,12,30,1,0
R301,2026-07-28T12:45:00Z,1249.3,1,19,12,45,1,0
R301,2026-07-28T13:00:00Z,1164.9,1,27,13,0,1,0
R301,2026-07-28T13:15:00Z,926.3,1,15,13,15,1,0
R301,2026-07-28T13:30:00Z,1004.0,1,19,13,30,1,0
R301,2026-07-28T13:45:00Z,1339.9,1,17,13,45,1,0
R301,2026-07-28T14:00:00Z,1370.9,1,29,14,0,1,0
R301,2026-07-28T14:15:00Z,1247.9,1,38,14,15,1,0
R301,2026-07-28T14:30:00Z,1359.8,1,21,14,30,1,0
R301,2026-07-28T14:45:00Z,1089.2,1,17,14,45,1,0
R301,2026-07-28T15:00:00Z,1237.6,1,26,15,0,1,0
R301,2026-07-28T15:15:00Z,1024.0,1,37,15,15,1,0
R301,2026-07-28T15:30:00Z,1507.3,1,17,15,30,1,0
R301,2026-07-28T15:45:00Z,1801.1,1,36,15,45,1,0
R301,2026-07-28T16:00:00Z,1230.6,1,15,16,0,1,0
R301,2026-07-28T16:15:00Z,1529.1,1,16,16,15,1,0
R301,2026-07-28T16:30:00Z,1008.9,1,13,16,30,1,0
R301,2026-07-28T16:45:00Z,1227.8,1,30,16,45,1,0
R301,2026-07-28T17:00:00Z,667.8,1,9,17,0,1,0
R301,2026-07-28T17:15:00Z,664.2,1,15,17,15,1,0
R301,2026-07-28T17:30:00Z,539.4,0,0,17,30,1,0
R301,2026-07-28T17:45:00Z,475.2,0,0,17,45,1,0
R301,2026-07-28T18:00:00Z,645.1,0,0,18,0,1,0
R301,2026-07-28T18:15:00Z,667.5,0,0,18,15,1,0
R301,2026-07-28T18:30:00Z,690.6,0,0,18,30,1,0
R301,2026-07-28T18:45:00Z,554.7,0,0,18,45,1,0
R301,2026-07-28T19:00:00Z,342.6,0,0,19,0,1,0
R301,2026-07-28T19:15:00Z,522.8,1,13,19,15,1,0
R301,2026-07-28T19:30:00Z,622.9,0,0,19,30,1,0
R301,2026-07-28T19:45:00Z,610.5,0,0,19,45,1,0
R301,2026-07-28T20:00:00Z,398.2,0,0,20,0,1,0
R301,2026-07-28T20:15:00Z,650.9,1,9,20,15,1,0
R301,2026-07-28T20:30:00Z,721.4,0,0,20,30,1,0
R301,2026-07-28T20:45:00Z,368.5,1,1,20,45,1,0
R301,2026-07-28T21:00:00Z,9.3,0,0,21,0,1,0
R301,2026-07-28T21:15:00Z,11.9,0,0,21,15,1,0
R301,2026-07-28T21:30:00Z,0.0,0,0,21,30,1,0
R301,2026-07-28T21:45:00Z,8.5,0,0,21,45,1,0
R301,2026-07-28T22:00:00Z,2.1,0,0,22,0,1,0
R301,2026-07-28T22:15:00Z,3.5,0,0,22,15,1,0
R301,2026-07-28T22:30:00Z,15.4,0,0,22,30,1,0
R301,2026-07-28T22:45:00Z,9.3,0,0,22,45,1,0
R301,2026-07-28T23:00:00Z,3.0,0,0,23,0,1,0
R301,2026-07-28T23:15:00Z,22.6,0,0,23,15,1,0
R301,2026-07-28T23:30:00Z,7.3,0,0,23,30,1,0
R301,2026-07-28T23:45:00Z,28.5,0,0,23,45,1,0
R301,2026-07-29T00:00:00Z,0.0,0,0,0,0,2,0
R301,2026-07-29T00:15:00Z,21.4,0,0,0,15,2,0
R301,2026-07-29T00:30:00Z,14.6,0,0,0,30,2,0
R301,2026-07-29T00:45:00Z,11.9,0,0,0,45,2,0
R301,2026-07-29T01:00:00Z,12.6,0,0,1,0,2,0
R301,2026-07-29T01:15:00Z,14.5,0,0,1,15,2,0
R301,2026-07-29T01:30:00Z,16.5,0,0,1,30,2,0
R301,2026-07-29T01:45:00Z,27.7,0,0,1,45,2,0
R301,2026-07-29T02:00:00Z,13.5,0,0,2,0,2,0
R301,2026-07-29T02:15:00Z,27.2,0,0,2,15,2,0
R301,2026-07-29T02:30:00Z,11.9,0,0,2,30,2,0
R301,2026-07-29T02:45:00Z,15.8,0,0,2,45,2,0
R301,2026-07-29T03:00:00Z,12.7,0,0,3,0,2,0
R301,2026-07-29T03:15:00Z,0.0,0,0,3,15,2,0
R301,2026-07-29T03:30:00Z,7.0,0,0,3,30,2,0
R301,2026-07-29T03:45:00Z,30.7,0,0,3,45,2,0
R301,2026-07-29T04:00:00Z,6.4,0,0,4,0,2,0
R301,2026-07-29T04:15:00Z,22.9,0,0,4,15,2,0
R301,2026-07-29T04:30:00Z,0.0,0,0,4,30,2,0
R301,2026-07-29T04:45:00Z,11.0,0,0,4,45,2,0
R301,2026-07-29T05:00:00Z,19.3,0,0,5,0,2,0
R301,2026-07-29T05:15:00Z,14.4,0,0,5,15,2,0
R301,2026-07-29T05:30:00Z,18.7,0,0,5,30,2,0
R301,2026-07-29T05:45:00Z,0.0,0,0,5,45,2,0
R301,2026-07-29T06:00:00Z,4.7,0,0,6,0,2,0
R301,2026-07-29T06:15:00Z,8.7,0,0,6,15,2,0
R301,2026-07-29T06:30:00Z,4.8,0,0,6,30,2,0
R301,2026-07-29T06:45:00Z,13.7,0,0,6,45,2,0
R301,2026-07-29T07:00:00Z,0.0,0,0,7,0,2,0
R301,2026-07-29T07:15:00Z,11.6,0,0,7,15,2,0
R301,2026-07-29T07:30:00Z,34.4,0,0,7,30,2,0
R301,2026-07-29T07:45:00Z,11.3,0,0,7,45,2,0
R301,2026-07-29T08:00:00Z,0.0,0,0,8,0,2,0
R301,2026-07-29T08:15:00Z,25.0,0,0,8,15,2,0
R301,2026-07-29T08:30:00Z,9.0,0,0,8,30,2,0
R301,2026-07-29T08:45:00Z,0.0,0,0,8,45,2,0
R301,2026-07-29T09:00:00Z,1089.3,1,26,9,0,2,0
R301,2026-07-29T09:15:00Z,1302.1,0,0,9,15,2,1
R301,2026-07-29T09:30:00Z,1652.3,1,29,9,30,2,0
R301,2026-07-29T09:45:00Z,925.6,1,22,9,45,2,0
R301,2026-07-29T10:00:00Z,1424.5,1,20,10,0,2,0
R301,2026-07-29T10:15:00Z,1388.8,1,14,10,15,2,0
R301,2026-07-29T10:30:00Z,1473.4,1,45,10,30,2,0
R301,2026-07-29T10:45:00Z,1331.1,1,24,10,45,2,0
R301,2026-07-29T11:00:00Z,1112.1,1,35,11,0,2,0
R301,2026-07-29T11:15:00Z,1185.7,1,19,11,15,2,0
R301,2026-07-29T11:30:00Z,1465.2,1,35,11,30,2,0
R301,2026-07-29T11:45:00Z,1157.0,1,28,11,45,2,0
R301,2026-07-29T12:00:00Z,1583.0,1,27,12,0,2,0
R301,2026-07-29T12:15:00Z,1342.9,1,29,12,15,2,0
R301,2026-07-29T12:30:00Z,1148.2,1,37,12,30,2,0
R301,2026-07-29T12:45:00Z,1237.7,1,22,12,45,2,0
R301,2026-07-29T13:00:00Z,1098.2,1,21,13,0,2,0
R301,2026-07-29T13:15:00Z,1404.2,1,11,13,15,2,0
R301,2026-07-29T13:30:00Z,1008.7,0,0,13,30,2,1
R301,2026-07-29T13:45:00Z,853.2,1,17,13,45,2,0
R301,2026-07-29T14:00:00Z,1511.0,1,10,14,0,2,0
R301,2026-07-29T14:15:00Z,1233.7,1,34,14,15,2,0
R301,2026-07-29T14:30:00Z,1017.7,1,39,14,30,2,0
R301,2026-07-29T14:45:00Z,1230.7,1,19,14,45,2,0
R301,2026-07-29T15:00:00Z,1447.8,1,23,15,0,2,0
R301,2026-07-29T15:15:00Z,1420.0,1,52,15,15,2,0
R301,2026-07-29T15:30:00Z,1211.2,1,30,15,30,2,0
R301,2026-07-29T15:45:00Z,1215.6,1,41,15,45,2,0
R301,2026-07-29T16:00:00Z,1000.4,1,32,16,0,2,0
R301,2026-07-29T16:15:00Z,1299.9,1,23,16,15,2,0
R301,2026-07-29T16:30:00Z,1162.3,1,37,16,30,2,0
R301,2026-07-29T16:45:00Z,995.7,1,31,16,45,2,0
R301,2026-07-29T17:00:00Z,663.6,0,0,17,0,2,0
R301,2026-07-29T17:15:00Z,765.2,0,0,17,15,2,0
R301,2026-07-29T17:30:00Z,577.5,1,10,17,30,2,0
R301,2026-07-29T17:45:00Z,531.9,1,7,17,45,2,0
R301,2026-07-29T18:00:00Z,803.4,0,0,18,0,2,0
R301,2026-07-29T18:15:00Z,519.0,0,0,18,15,2,0
R301,2026-07-29T18:30:00Z,460.6,1,9,18,30,2,0
R301,2026-07-29T18:45:00Z,749.7,1,9,18,45,2,0
R301,2026-07-29T19:00:00Z,456.9,1,4,19,0,2,0
R301,2026-07-29T19:15:00Z,825.5,0,0,19,15,2,0
R301,2026-07-29T19:30:00Z,520.2,0,0,19,30,2,0
R301,2026-07-29T19:45:00Z,727.3,0,0,19,45,2,0
R301,2026-07-29T20:00:00Z,528.7,0,0,20,0,2,0
R301,2026-07-29T20:15:00Z,937.4,1,6,20,15,2,0
R301,2026-07-29T20:30:00Z,570.5,0,0,20,30,2,0
R301,2026-07-29T20:45:00Z,582.0,1,13,20,45,2,0
R301,2026-07-29T21:00:00Z,13.1,0,0,21,0,2,0
R301,2026-07-29T21:15:00Z,27.6,0,0,21,15,2,0
R301,2026-07-29T21:30:00Z,11.3,0,0,21,30,2,0
R301,2026-07-29T21:45:00Z,5.4,0,0,21,45,2,0
R301,2026-07-29T22:00:00Z,12.2,0,0,22,0,2,0
R301,2026-07-29T22:15:00Z,15.6,0,0,22,15,2,0
R301,2026-07-29T22:30:00Z,10.3,0,0,22,30,2,0
R301,2026-07-29T22:45:00Z,8.5,0,0,22,45,2,0
R301,2026-07-29T23:00:00Z,2.4,0,0,23,0,2,0
R301,2026-07-29T23:15:00Z,9.7,0,0,23,15,2,0
R301,2026-07-29T23:30:00Z,0.5,0,0,23,30,2,0
R301,2026-07-29T23:45:00Z,5.3,0,0,23,45,2,0
R301,2026-07-30T00:00:00Z,22.8,0,0,0,0,3,0
R301,2026-07-30T00:15:00Z,25.6,0,0,0,15,3,0
R301,2026-07-30T00:30:00Z,15.4,0,0,0,30,3,0
R301,2026-07-30T00:45:00Z,0.0,0,0,0,45,3,0
R301,2026-07-30T01:00:00Z,10.2,0,0,1,0,3,0
R301,2026-07-30T01:15:00Z,26.4,0,0,1,15,3,0
R301,2026-07-30T01:30:00Z,19.5,0,0,1,30,3,0
R301,2026-07-30T01:45:00Z,3.2,0,0,1,45,3,0
R301,2026-07-30T02:00:00Z,23.1,0,0,2,0,3,0
R301,2026-07-30T02:15:00Z,11.2,0,0,2,15,3,0
R301,2026-07-30T02:30:00Z,8.7,0,0,2,30,3,0
R301,2026-07-30T02:45:00Z,18.3,0,0,2,45,3,0
R301,2026-07-30T03:00:00Z,14.1,0,0,3,0,3,0
R301,2026-07-30T03:15:00Z,32.5,0,0,3,15,3,0
R301,2026-07-30T03:30:00Z,22.0,0,0,3,30,3,0
R301,2026-07-30T03:45:00Z,14.3,0,0,3,45,3,0
R301,2026-07-30T04:00:00Z,21.3,0,0,4,0,3,0
R301,2026-07-30T04:15:00Z,6.0,0,0,4,15,3,0
R301,2026-07-30T04:30:00Z,30.6,0,0,4,30,3,0
R301,2026-07-30T04:45:00Z,18.9,0,0,4,45,3,0
R301,2026-07-30T05:00:00Z,37.7,0,0,5,0,3,0
R301,2026-07-30T05:15:00Z,7.7,0,0,5,15,3,0
R301,2026-07-30T05:30:00Z,0.0,0,0,5,30,3,0
R301,2026-07-30T05:45:00Z,12.7,0,0,5,45,3,0
R301,2026-07-30T06:00:00Z,0.0,0,0,6,0,3,0
R301,2026-07-30T06:15:00Z,38.0,0,0,6,15,3,0
R301,2026-07-30T06:30:00Z,14.4,0,0,6,30,3,0
R301,2026-07-30T06:45:00Z,2.0,0,0,6,45,3,0
R301,2026-07-30T07:00:00Z,9.0,0,0,7,0,3,0
R301,2026-07-30T07:15:00Z,0.0,0,0,7,15,3,0
R301,2026-07-30T07:30:00Z,5.6,0,0,7,30,3,0
R301,2026-07-30T07:45:00Z,31.6,0,0,7,45,3,0
R301,2026-07-30T08:00:00Z,20.0,0,0,8,0,3,0
R301,2026-07-30T08:15:00Z,20.8,0,0,8,15,3,0
R301,2026-07-30T08:30:00Z,18.2,0,0,8,30,3,0
R301,2026-07-30T08:45:00Z,15.2,0,0,8,45,3,0
R301,2026-07-30T09:00:00Z,1667.0,0,0,9,0,3,1
R301,2026-07-30T09:15:00Z,1275.3,1,35,9,15,3,0
R301,2026-07-30T09:30:00Z,1048.7,1,26,9,30,3,0
R301,2026-07-30T09:45:00Z,1357.0,1,55,9,45,3,0
R301,2026-07-30T10:00:00Z,1155.8,1,28,10,0,3,0
R301,2026-07-30T10:15:00Z,1511.6,1,20,10,15,3,0
R301,2026-07-30T10:30:00Z,1317.8,1,30,10,30,3,0
R301,2026-07-30T10:45:00Z,1307.2,1,18,10,45,3,0
R301,2026-07-30T11:00:00Z,1275.6,1,27,11,0,3,0
R301,2026-07-30T11:15:00Z,1178.3,1,25,11,15,3,0
R301,2026-07-30T11:30:00Z,1012.0,1,32,11,30,3,0
R301,2026-07-30T11:45:00Z,1227.4,0,0,11,45,3,1
R301,2026-07-30T12:00:00Z,1004.7,1,31,12,0,3,0
R301,2026-07-30T12:15:00Z,1184.2,1,17,12,15,3,0
R301,2026-07-30T12:30:00Z,864.0,1,33,12,30,3,0
R301,2026-07-30T12:45:00Z,1423.8,1,24,12,45,3,0
R301,2026-07-30T13:00:00Z,1083.2,1,21,13,0,3,0
R301,2026-07-30T13:15:00Z,1165.3,1,33,13,15,3,0
R301,2026-07-30T13:30:00Z,1368.0,1,31,13,30,3,0
R301,2026-07-30T13:45:00Z,1425.0,1,39,13,45,3,0
R301,2026-07-30T14:00:00Z,1324.1,0,0,14,0,3,1
R301,2026-07-30T14:15:00Z,1153.0,1,29,14,15,3,0
R301,2026-07-30T14:30:00Z,854.2,1,22,14,30,3,0
R301,2026-07-30T14:45:00Z,1432.4,1,23,14,45,3,0
R301,2026-07-30T15:00:00Z,1482.2,1,21,15,0,3,0
R301,2026-07-30T15:15:00Z,1421.0,1,27,15,15,3,0
R301,2026-07-30T15:30:00Z,1069.6,1,36,15,30,3,0
R301,2026-07-30T15:45:00Z,1579.3,1,42,15,45,3,0
R301,2026-07-30T16:00:00Z,754.2,1,32,16,0,3,0
R301,2026-07-30T16:15:00Z,1170.5,0,0,16,15,3,1
R301,2026-07-30T16:30:00Z,1288.6,1,22,16,30,3,0
R301,2026-07-30T16:45:00Z,727.8,1,18,16,45,3,0
R301,2026-07-30T17:00:00Z,757.3,1,14,17,0,3,0
R301,2026-07-30T17:15:00Z,253.7,0,0,17,15,3,0
R301,2026-07-30T17:30:00Z,519.0,0,0,17,30,3,0
R301,2026-07-30T17:45:00Z,538.8,0,0,17,45,3,0
R301,2026-07-30T18:00:00Z,510.0,0,0,18,0,3,0
R301,2026-07-30T18:15:00Z,792.2,0,0,18,15,3,0
R301,2026-07-30T18:30:00Z,622.7,0,0,18,30,3,0
R301,2026-07-30T18:45:00Z,333.2,0,0,18,45,3,0
R301,2026-07-30T19:00:00Z,707.6,0,0,19,0,3,0
R301,2026-07-30T19:15:00Z,619.1,0,0,19,15,3,0
R301,2026-07-30T19:30:00Z,610.1,0,0,19,30,3,0
R301,2026-07-30T19:45:00Z,699.0,0,0,19,45,3,0
R301,2026-07-30T20:00:00Z,596.5,1,1,20,0,3,0
R301,2026-07-30T20:15:00Z,512.6,1,12,20,15,3,0
R301,2026-07-30T20:30:00Z,531.8,0,0,20,30,3,0
R301,2026-07-30T20:45:00Z,532.6,0,0,20,45,3,0
R301,2026-07-30T21:00:00Z,23.8,0,0,21,0,3,0
R301,2026-07-30T21:15:00Z,4.1,0,0,21,15,3,0
R301,2026-07-30T21:30:00Z,13.0,0,0,21,30,3,0
R301,2026-07-30T21:45:00Z,10.1,0,0,21,45,3,0
R301,2026-07-30T22:00:00Z,29.3,0,0,22,0,3,0
R301,2026-07-30T22:15:00Z,16.2,0,0,22,15,3,0
R301,2026-07-30T22:30:00Z,14.8,0,0,22,30,3,0
R301,2026-07-30T22:45:00Z,0.0,0,0,22,45,3,0
R301,2026-07-30T23:00:00Z,1.4,0,0,23,0,3,0
R301,2026-07-30T23:15:00Z,22.2,0,0,23,15,3,0
R301,2026-07-30T23:30:00Z,13.0,0,0,23,30,3,0
R301,2026-07-30T23:45:00Z,21.1,0,0,23,45,3,0
R301,2026-07-31T00:00:00Z,23.0,0,0,0,0,4,0
R301,2026-07-31T00:15:00Z,26.9,0,0,0,15,4,0
R301,2026-07-31T00:30:00Z,3.7,0,0,0,30,4,0
R301,2026-07-31T00:45:00Z,32.5,0,0,0,45,4,0
R301,2026-07-31T01:00:00Z,18.4,0,0,1,0,4,0
R301,2026-07-31T01:15:00Z,19.4,0,0,1,15,4,0
R301,2026-07-31T01:30:00Z,0.0,0,0,1,30,4,0
R301,2026-07-31T01:45:00Z,21.2,0,0,1,45,4,0
R301,2026-07-31T02:00:00Z,6.6,0,0,2,0,4,0
R301,2026-07-31T02:15:00Z,16.2,0,0,2,15,4,0
R301,2026-07-31T02:30:00Z,33.5,0,0,2,30,4,0
R301,2026-07-31T02:45:00Z,18.9,0,0,2,45,4,0
R301,2026-07-31T03:00:00Z,17.1,0,0,3,0,4,0
R301,2026-07-31T03:15:00Z,19.1,0,0,3,15,4,0
R301,2026-07-31T03:30:00Z,7.5,0,0,3,30,4,0
R301,2026-07-31T03:45:00Z,0.0,0,0,3,45,4,0
R301,2026-07-31T04:00:00Z,21.2,0,0,4,0,4,0
R301,2026-07-31T04:15:00Z,16.2,0,0,4,15,4,0
R301,2026-07-31T04:30:00Z,28.0,0,0,4,30,4,0
R301,2026-07-31T04:45:00Z,5.9,0,0,4,45,4,0
R301,2026-07-31T05:00:00Z,2.2,0,0,5,0,4,0
